        sku,store_view_code,attribute_set,type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_skus,bundle_options,configurable_variations,configurable_variation_labels,associated_skus
Sample-G467-vin,,Default,bundle,Default Category,base,Sample-G467name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g467name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-G467-1:1:0:0:1:0:0;component1:Sample-G467-Buffer:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G471-iC-vin,,Default,bundle,Default Category,base,Sample-G471-iCname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g471-icname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-iC-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G471-LR-vin,,Default,bundle,Default Category,base,Sample-G471-LRname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g471-lrname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-LR-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G471-R-vin,,Default,bundle,Default Category,base,Sample-G471-Rname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g471-rname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-R-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G471-S-vin,,Default,bundle,Default Category,base,Sample-G471-Sname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g471-sname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-S-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G472-vin,,Default,bundle,Default Category,base,Sample-G472name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g472name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G472-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G478-vin,,Default,bundle,Default Category,base,Sample-G478name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g478name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G478-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G485-vin,,Default,bundle,Default Category,base,Sample-G485name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g485name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G485-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G488-vin,,Default,bundle,Default Category,base,Sample-G488name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g488name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G491-vin,,Default,bundle,Default Category,base,Sample-G491name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g491name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:RT-1B:1:0:2:1:0:0;component3:RT-3B:1:0:3:1:0:0;component4:RT-4B:1:0:4:1:0:0;component5:RT-5B:1:0:5:1:0:0;component6:RT-6B:1:0:6:1:0:0;component7:RT-7B:1:0:7:1:0:0;component8:RT-0:1:0:8:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8,,,
Sample-G492-vin,,Default,bundle,Default Category,base,Sample-G492name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g492name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:G485-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G493-P-vin,,Default,bundle,Default Category,base,Sample-G493-Pname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g493-pname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-P-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G493-PC-vin,,Default,bundle,Default Category,base,Sample-G493-PCname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g493-pcname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-13:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:G493-PC-1:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G493-PL-vin,,Default,bundle,Default Category,base,Sample-G493-PLname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g493-plname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-13:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:G493-PL-1:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G493-PS-vin,,Default,bundle,Default Category,base,Sample-G493-PSname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g493-psname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-PS-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G497-vin,,Default,bundle,Default Category,base,Sample-G497name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g497name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G497-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G497-dye-vin,,Default,bundle,Default Category,base,Sample-G497-dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g497-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G497-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G498-vin,,Default,bundle,Default Category,base,Sample-G498name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g498name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G498-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part06:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G906-vin,,Default,bundle,Default Category,base,Sample-G906name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g906name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G906-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G906-Dye-vin,,Default,bundle,Default Category,base,Sample-G906-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g906-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G906-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G915-vin,,Default,bundle,Default Category,base,Sample-G915name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g915name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-4:1:0:0:1:0:0;component1:G915-1:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-2:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G916-vin,,Default,bundle,Default Category,base,Sample-G916name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g916name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G490-1:1:0:0:1:0:0;component1:G915-1:1:0:1:1:0:0;component2:G915-2:1:0:2:1:0:0;component3:G915-3:1:0:3:1:0:0;component4:G915-4:1:0:4:1:0:0;component5:RT-0:1:0:5:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5,,,
Sample-G917-iC-vin,,Default,bundle,Default Category,base,Sample-G917-iCname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g917-icname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-iC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G917-LR-vin,,Default,bundle,Default Category,base,Sample-G917-LRname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g917-lrname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-LR-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G917-R-vin,,Default,bundle,Default Category,base,Sample-G917-Rname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g917-rname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-R-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G917-S-vin,,Default,bundle,Default Category,base,Sample-G917-Sname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g917-sname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-S-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G918-P-vin,,Default,bundle,Default Category,base,Sample-G918-Pname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g918-pname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-P-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G918-PC-vin,,Default,bundle,Default Category,base,Sample-G918-PCname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g918-pcname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G918-PL-vin,,Default,bundle,Default Category,base,Sample-G918-PLname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g918-plname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PL-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G918-PS-vin,,Default,bundle,Default Category,base,Sample-G918-PSname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g918-psname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PS-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G923-vin,,Default,bundle,Default Category,base,Sample-G923name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g923name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G923-1:1:0:0:1:0:0;component1:G923-2:1:0:1:1:0:0;component2:G497-dye-1:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G924-vin,,Default,bundle,Default Category,base,Sample-G924name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g924name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G924-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G927-vin,,Default,bundle,Default Category,base,Sample-G927name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g927name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G497-Dye-1:1:0:0:1:0:0;component1:G927-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G937-vin,,Default,bundle,Default Category,base,Sample-G937name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g937name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G937-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G939-vin,,Default,bundle,Default Category,base,Sample-G939name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g939name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G939-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G939-Dye-vin,,Default,bundle,Default Category,base,Sample-G939-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g939-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G939-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-Mastermix-5C-vin,,Default,bundle,Default Category,base,Sample-Mastermix-5Cname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-5cname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5C-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-Mastermix-5L-vin,,Default,bundle,Default Category,base,Sample-Mastermix-5Lname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-5lname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5L-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-MasterMix-5P-vin,,Default,bundle,Default Category,base,Sample-MasterMix-5Pname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-5pname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5P-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-Mastermix-5R-vin,,Default,bundle,Default Category,base,Sample-Mastermix-5Rname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-5rname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5R-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-Mastermix-5S-vin,,Default,bundle,Default Category,base,Sample-Mastermix-5Sname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-5sname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5S-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-MasterMix-EC-vin,,Default,bundle,Default Category,base,Sample-MasterMix-ECname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-ecname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-EC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-MasterMix-EL-vin,,Default,bundle,Default Category,base,Sample-MasterMix-ELname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-elname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-EL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-MasterMix-ER-vin,,Default,bundle,Default Category,base,Sample-MasterMix-ERname,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-mastermix-ername,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-ER-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
